Dates,DoW,Subject,Board,Trials,TrialsLeft,TrialsRight,Hits,HitsLeft,HitsRight,HitsRep,HitsAlt,Errors,ErrorsLeft,ErrorsRight,Performance,PerformanceLeft,PerformanceRight,Responses,ResponsesLeft,ResponsesRight,Repetitions,Alternations,Accuracy,AccuracyLeft,AccuracyRight,AccuracyRep,AccuracyAlt,Misses,MissesLeft,MissesRight,MissRate,MissRateLeft,MissRateRight,Rewards,RewardsLeft,RewardsRight,Water,WaterLeft,WaterRight,Stage,SoundsMismatch,NoSound,MessageCount
2022-02-02,2,335,['Bpod7'],343,185,158,322,172,150,166,146,8,2,6,0.9387755102040817,0.9297297297297298,0.9493670886075949,330,174,156,174,155,0.9757575757575757,0.9885057471264368,0.9615384615384616,0.9540229885057471,0.9419354838709677,13,11,2,0.037900874635568516,0.05945945945945946,0.012658227848101266,322,172,150,805.0,430.0,375.0,3,0,0,0
2022-02-03,3,335,['Bpod7'],421,180,241,367,127,240,215,143,42,42,0,0.8717339667458432,0.7055555555555556,0.995850622406639,409,169,240,216,191,0.8973105134474327,0.7514792899408284,1.0,0.9953703703703703,0.7486910994764397,12,11,1,0.028503562945368172,0.06111111111111111,0.004149377593360996,367,127,240,917.5,317.5,600.0,3,0,0,0
2022-02-04,4,335,['Bpod7'],398,194,204,369,168,201,201,157,13,10,3,0.9271356783919598,0.865979381443299,0.9852941176470589,382,178,204,207,174,0.9659685863874345,0.9438202247191011,0.9852941176470589,0.9710144927536232,0.9022988505747126,16,16,0,0.04020100502512563,0.08247422680412371,0.0,369,168,201,922.5,420.0,502.5,3,0,0,0
2022-02-07,0,335,['Bpod7'],484,251,233,435,220,215,223,203,35,19,16,0.8987603305785123,0.8764940239043825,0.9227467811158798,470,239,231,232,238,0.925531914893617,0.9205020920502092,0.9307359307359307,0.9612068965517241,0.8529411764705882,14,12,2,0.028925619834710745,0.04780876494023904,0.008583690987124463,435,220,215,1087.5,550.0,537.5,3,0,0,0
2022-02-09,2,335,['Bpod7'],642,322,320,575,279,296,293,270,46,31,15,0.8956386292834891,0.8664596273291926,0.925,621,310,311,306,314,0.9259259259259259,0.9,0.9517684887459807,0.9575163398692811,0.8598726114649682,21,12,9,0.03271028037383177,0.037267080745341616,0.028125,575,279,296,1437.5,697.5,740.0,3,0,0,0
2022-02-10,3,335,['Bpod7'],415,215,200,382,189,193,196,183,24,21,3,0.9204819277108434,0.8790697674418605,0.965,406,210,196,200,205,0.9408866995073891,0.9,0.9846938775510204,0.98,0.8926829268292683,9,5,4,0.021686746987951807,0.023255813953488372,0.02,382,189,193,955.0,472.5,482.5,4,0,0,0
2022-02-11,4,335,['Bpod7'],415,234,181,359,203,156,185,168,42,28,14,0.8650602409638555,0.8675213675213675,0.861878453038674,401,231,170,198,202,0.8952618453865336,0.8787878787878788,0.9176470588235294,0.9343434343434344,0.8316831683168316,14,3,11,0.033734939759036145,0.01282051282051282,0.06077348066298342,359,203,156,897.5,507.5,390.0,4,0,0,0
2022-02-14,0,335,['Bpod7'],302,161,141,251,111,140,145,104,51,50,1,0.8311258278145696,0.6894409937888198,0.9929078014184397,302,161,141,148,152,0.8311258278145696,0.6894409937888198,0.9929078014184397,0.9797297297297297,0.6842105263157895,0,0,0,0.0,0.0,0.0,251,111,140,627.5,277.5,350.0,4,0,0,0
2022-02-15,1,335,['Bpod7'],420,193,227,376,151,225,203,171,43,42,1,0.8952380952380953,0.7823834196891192,0.9911894273127754,419,193,226,209,209,0.8973747016706444,0.7823834196891192,0.995575221238938,0.9712918660287081,0.8181818181818182,1,0,1,0.002380952380952381,0.0,0.004405286343612335,376,151,225,940.0,377.5,562.5,4,0,0,0
2022-02-16,2,335,['Bpod7'],465,248,217,389,192,197,227,157,63,49,14,0.8365591397849462,0.7741935483870968,0.9078341013824884,452,241,211,242,210,0.8606194690265486,0.7966804979253111,0.933649289099526,0.9380165289256198,0.7476190476190476,13,7,6,0.02795698924731183,0.028225806451612902,0.027649769585253458,389,192,197,972.5,480.0,492.5,4,0,0,0
2022-02-21,0,335,['Bpod7'],599,313,286,538,276,262,275,255,45,29,16,0.8981636060100167,0.8817891373801917,0.916083916083916,583,305,278,292,291,0.9228130360205832,0.9049180327868852,0.9424460431654677,0.9417808219178082,0.8762886597938144,16,8,8,0.02671118530884808,0.025559105431309903,0.027972027972027972,538,276,262,1345.0,690.0,655.0,4,0,0,0
2022-02-22,1,335,['Bpod7'],424,204,220,392,180,212,217,173,30,22,8,0.9245283018867925,0.8823529411764706,0.9636363636363636,422,202,220,218,203,0.9289099526066351,0.8910891089108911,0.9636363636363636,0.9954128440366973,0.8522167487684729,2,2,0,0.0047169811320754715,0.00980392156862745,0.0,392,180,212,980.0,450.0,530.0,4,0,0,0
2022-02-23,2,335,['Bpod7'],456,228,228,414,205,209,212,193,21,14,7,0.9078947368421053,0.8991228070175439,0.9166666666666666,435,219,216,216,219,0.9517241379310345,0.9360730593607306,0.9675925925925926,0.9814814814814815,0.8812785388127854,21,9,12,0.046052631578947366,0.039473684210526314,0.05263157894736842,414,205,209,1035.0,512.5,522.5,4,0,0,0
2022-02-24,3,335,['Bpod7'],426,219,207,374,178,196,198,170,39,32,7,0.8779342723004695,0.8127853881278538,0.9468599033816425,413,210,203,211,202,0.9055690072639225,0.8476190476190476,0.9655172413793104,0.9383886255924171,0.8415841584158416,13,9,4,0.03051643192488263,0.0410958904109589,0.01932367149758454,374,178,196,935.0,445.0,490.0,4,0,0,0
2022-02-25,4,335,['Bpod7'],379,203,176,345,187,158,174,158,17,15,2,0.9102902374670184,0.9211822660098522,0.8977272727272727,362,202,160,189,172,0.9530386740331491,0.9257425742574258,0.9875,0.9206349206349206,0.9186046511627907,17,1,16,0.044854881266490766,0.0049261083743842365,0.09090909090909091,345,187,158,862.5,467.5,395.0,4,0,0,0
2022-02-28,0,335,['Bpod7'],413,208,205,318,146,172,176,128,74,58,16,0.7699757869249395,0.7019230769230769,0.8390243902439024,392,204,188,196,194,0.8112244897959183,0.7156862745098039,0.9148936170212766,0.8979591836734694,0.6597938144329897,21,4,17,0.05084745762711865,0.019230769230769232,0.08292682926829269,318,146,172,795.0,365.0,430.0,4,0,0,0
2022-03-01,1,335,['Bpod7'],466,243,223,407,197,210,194,204,45,35,10,0.8733905579399142,0.8106995884773662,0.9417040358744395,452,232,220,209,242,0.9004424778761062,0.8491379310344828,0.9545454545454546,0.9282296650717703,0.8429752066115702,14,11,3,0.030042918454935622,0.04526748971193416,0.013452914798206279,407,197,210,1017.5,492.5,525.0,4,0,0,0
2022-03-02,2,335,['Bpod7'],543,261,282,480,224,256,235,236,47,31,16,0.8839779005524862,0.8582375478927203,0.9078014184397163,527,255,272,250,276,0.9108159392789373,0.8784313725490196,0.9411764705882353,0.94,0.855072463768116,16,6,10,0.029465930018416207,0.022988505747126436,0.03546099290780142,480,224,256,1200.0,560.0,640.0,4,0,0,0
2022-03-03,3,335,['Bpod7'],275,126,149,235,97,138,120,109,31,24,7,0.8545454545454545,0.7698412698412699,0.9261744966442953,266,121,145,130,135,0.8834586466165414,0.8016528925619835,0.9517241379310345,0.9230769230769231,0.8074074074074075,9,5,4,0.03272727272727273,0.03968253968253968,0.026845637583892617,235,97,138,587.5,242.5,345.0,4,0,0,0
2022-03-04,4,335,['Bpod7'],512,254,258,427,231,196,208,215,72,16,56,0.833984375,0.9094488188976378,0.7596899224806202,499,247,252,226,273,0.8557114228456913,0.9352226720647774,0.7777777777777778,0.9203539823008849,0.7875457875457875,13,7,6,0.025390625,0.027559055118110236,0.023255813953488372,427,231,196,1067.5,577.5,490.0,4,0,0,0
2022-03-07,0,335,['Bpod7'],373,193,180,208,82,126,132,72,150,104,46,0.5576407506702413,0.42487046632124353,0.7,358,186,172,171,187,0.5810055865921788,0.44086021505376344,0.7325581395348837,0.7719298245614035,0.3850267379679144,15,7,8,0.040214477211796246,0.03626943005181347,0.044444444444444446,208,82,126,520.0,205.0,315.0,4,0,0,0
2022-03-08,1,335,['Bpod7'],414,202,212,293,125,168,151,141,117,76,41,0.7077294685990339,0.6188118811881188,0.7924528301886793,410,201,209,188,222,0.7146341463414634,0.6218905472636815,0.8038277511961722,0.8031914893617021,0.6351351351351351,4,1,3,0.00966183574879227,0.0049504950495049506,0.014150943396226415,293,125,168,732.5,312.5,420.0,4,0,0,0
2022-03-09,2,335,['Bpod7'],375,185,190,302,123,179,148,147,65,55,10,0.8053333333333333,0.6648648648648648,0.9421052631578948,367,178,189,167,199,0.8228882833787466,0.6910112359550562,0.9470899470899471,0.8862275449101796,0.7386934673366834,8,7,1,0.021333333333333333,0.03783783783783784,0.005263157894736842,302,123,179,755.0,307.5,447.5,4,0,0,0
2022-03-10,3,335,['Bpod7'],436,230,206,349,155,194,190,137,54,42,12,0.8004587155963303,0.6739130434782609,0.941747572815534,403,197,206,213,190,0.8660049627791563,0.7868020304568528,0.941747572815534,0.892018779342723,0.7210526315789474,33,33,0,0.07568807339449542,0.14347826086956522,0.0,349,155,194,872.5,387.5,485.0,4,0,0,0
2022-03-11,4,335,['Bpod7'],410,193,217,348,147,201,180,164,48,38,10,0.848780487804878,0.7616580310880829,0.9262672811059908,396,185,211,194,202,0.8787878787878788,0.7945945945945946,0.95260663507109,0.9278350515463918,0.8118811881188119,14,8,6,0.03414634146341464,0.04145077720207254,0.027649769585253458,348,147,201,870.0,367.5,502.5,4,0,0,0
2022-03-15,1,335,['Bpod7'],127,67,60,74,24,50,37,27,28,22,6,0.5826771653543307,0.3582089552238806,0.8333333333333334,102,46,56,41,61,0.7254901960784313,0.5217391304347826,0.8928571428571429,0.9024390243902439,0.4426229508196721,25,21,4,0.1968503937007874,0.31343283582089554,0.06666666666666667,74,24,50,185.0,60.0,125.0,4,0,0,0
2022-03-16,2,335,['Bpod7'],187,93,94,135,50,85,94,34,35,31,4,0.7219251336898396,0.5376344086021505,0.9042553191489362,170,81,89,104,65,0.7941176470588235,0.6172839506172839,0.9550561797752809,0.9038461538461539,0.5230769230769231,17,12,5,0.09090909090909091,0.12903225806451613,0.05319148936170213,135,50,85,337.5,125.0,212.5,4,0,0,0
2022-03-17,3,335,['Bpod7'],273,123,150,231,94,137,130,100,41,29,12,0.8461538461538461,0.7642276422764228,0.9133333333333333,272,123,149,143,128,0.8492647058823529,0.7642276422764228,0.9194630872483222,0.9090909090909091,0.78125,1,0,1,0.003663003663003663,0.0,0.006666666666666667,231,94,137,577.5,235.0,342.5,4,0,0,0
2022-03-18,4,335,['Bpod7'],355,169,186,292,120,172,168,118,57,46,11,0.8225352112676056,0.7100591715976331,0.9247311827956989,349,166,183,183,165,0.836676217765043,0.7228915662650602,0.9398907103825137,0.9180327868852459,0.7151515151515152,6,3,3,0.016901408450704224,0.01775147928994083,0.016129032258064516,292,120,172,730.0,300.0,430.0,4,0,0,0
2022-03-21,0,335,['Bpod7'],331,158,173,270,114,156,146,121,57,41,16,0.8157099697885196,0.7215189873417721,0.9017341040462428,327,155,172,162,164,0.8256880733944955,0.7354838709677419,0.9069767441860465,0.9012345679012346,0.7378048780487805,4,3,1,0.012084592145015106,0.0189873417721519,0.005780346820809248,270,114,156,675.0,285.0,390.0,4,0,0,0
2022-03-22,1,335,['Bpod7'],333,165,168,243,118,125,130,110,79,42,37,0.7297297297297297,0.7151515151515152,0.7440476190476191,322,160,162,153,169,0.7546583850931677,0.7375,0.7716049382716049,0.8496732026143791,0.650887573964497,11,5,6,0.03303303303303303,0.030303030303030304,0.03571428571428571,243,118,125,607.5,295.0,312.5,4,0,0,0
2022-03-23,2,335,['Bpod7'],408,208,200,315,148,167,176,134,83,54,29,0.7720588235294118,0.7115384615384616,0.835,398,202,196,202,196,0.7914572864321608,0.7326732673267327,0.8520408163265306,0.8712871287128713,0.6836734693877551,10,6,4,0.024509803921568627,0.028846153846153848,0.02,315,148,167,787.5,370.0,417.5,4,0,0,0
2022-03-24,3,335,['Bpod7'],338,175,163,263,128,135,149,107,60,38,22,0.7781065088757396,0.7314285714285714,0.8282208588957055,323,166,157,164,159,0.8142414860681114,0.7710843373493976,0.8598726114649682,0.9085365853658537,0.6729559748427673,15,9,6,0.04437869822485207,0.05142857142857143,0.03680981595092025,263,128,135,657.5,320.0,337.5,4,0,0,0
2022-03-25,4,335,['Bpod7'],376,179,197,296,127,169,150,140,64,41,23,0.7872340425531915,0.7094972067039106,0.8578680203045685,360,168,192,159,201,0.8222222222222222,0.7559523809523809,0.8802083333333334,0.9433962264150944,0.6965174129353234,16,11,5,0.0425531914893617,0.061452513966480445,0.025380710659898477,296,127,169,740.0,317.5,422.5,4,0,0,0
2022-03-28,0,335,['Bpod7'],338,171,167,267,132,135,155,106,59,33,26,0.7899408284023669,0.7719298245614035,0.8083832335329342,326,165,161,165,161,0.8190184049079755,0.8,0.8385093167701864,0.9393939393939394,0.6583850931677019,12,6,6,0.03550295857988166,0.03508771929824561,0.03592814371257485,267,132,135,667.5,330.0,337.5,4,0,0,0
2022-03-29,1,335,['Bpod7'],372,178,194,281,118,163,154,121,74,48,26,0.7553763440860215,0.6629213483146067,0.8402061855670103,355,166,189,170,185,0.7915492957746478,0.7108433734939759,0.8624338624338624,0.9058823529411765,0.654054054054054,17,12,5,0.0456989247311828,0.06741573033707865,0.02577319587628866,281,118,163,702.5,295.0,407.5,4,0,0,0
2022-03-30,2,335,['Bpod7'],344,167,177,260,127,133,150,103,69,35,34,0.7558139534883721,0.7604790419161677,0.751412429378531,329,162,167,173,156,0.790273556231003,0.7839506172839507,0.7964071856287425,0.8670520231213873,0.6602564102564102,15,5,10,0.0436046511627907,0.029940119760479042,0.05649717514124294,260,127,133,650.0,317.5,332.5,4,0,0,0
2022-03-31,3,335,['Bpod7'],325,147,178,221,96,125,149,69,94,46,48,0.68,0.6530612244897959,0.702247191011236,315,142,173,160,153,0.7015873015873015,0.676056338028169,0.7225433526011561,0.93125,0.45098039215686275,10,5,5,0.03076923076923077,0.034013605442176874,0.028089887640449437,221,96,125,552.5,240.0,312.5,4,0,0,0
2022-04-01,4,335,['Bpod7'],304,150,154,212,82,130,135,70,75,59,16,0.6973684210526315,0.5466666666666666,0.8441558441558441,287,141,146,148,138,0.7386759581881533,0.5815602836879432,0.8904109589041096,0.9121621621621622,0.5072463768115942,17,9,8,0.05592105263157895,0.06,0.05194805194805195,212,82,130,530.0,205.0,325.0,4,1,1,1
2022-04-04,0,335,['Bpod7'],613,306,307,379,180,199,247,121,215,116,99,0.6182707993474714,0.5882352941176471,0.6482084690553745,594,296,298,308,284,0.6380471380471381,0.6081081081081081,0.6677852348993288,0.801948051948052,0.426056338028169,19,10,9,0.03099510603588907,0.032679738562091505,0.029315960912052116,379,180,199,947.5,450.0,497.5,4,0,0,0
2022-04-05,1,335,['Bpod7'],285,153,132,151,62,89,93,49,115,80,35,0.5298245614035088,0.40522875816993464,0.6742424242424242,266,142,124,116,150,0.5676691729323309,0.43661971830985913,0.717741935483871,0.8017241379310345,0.32666666666666666,19,11,8,0.06666666666666667,0.0718954248366013,0.06060606060606061,151,62,89,377.5,155.0,222.5,4,0,0,0
2022-04-06,2,335,['Bpod7'],491,236,255,280,114,166,195,83,201,116,85,0.570264765784114,0.4830508474576271,0.6509803921568628,481,230,251,250,230,0.5821205821205822,0.4956521739130435,0.6613545816733067,0.78,0.36086956521739133,10,6,4,0.020366598778004074,0.025423728813559324,0.01568627450980392,280,114,166,700.0,285.0,415.0,4,0,0,0
2022-04-07,3,335,['Bpod7'],437,220,217,230,74,156,146,77,189,136,53,0.5263157894736842,0.33636363636363636,0.7188940092165899,419,210,209,193,226,0.548926014319809,0.3523809523809524,0.7464114832535885,0.7564766839378239,0.3407079646017699,18,10,8,0.041189931350114416,0.045454545454545456,0.03686635944700461,230,74,156,575.0,185.0,390.0,4,0,0,0
2022-04-08,4,335,['Bpod7'],399,207,192,230,61,169,178,50,156,137,19,0.5764411027568922,0.2946859903381642,0.8802083333333334,386,198,188,193,193,0.5958549222797928,0.30808080808080807,0.898936170212766,0.9222797927461139,0.25906735751295334,13,9,4,0.03258145363408521,0.043478260869565216,0.020833333333333332,230,61,169,575.0,152.5,422.5,4,0,0,0
